segment_id,street_name,side,latitude,longitude,regulation_type,time_restrictions,max_stay_minutes,hourly_rate,vehicle_types,seasonal
CURB_SEG_01556,Street_56,left,40.62071947202464,-74.00220758809758,handicapped,weekends,9999,1,all,0
CURB_SEG_01557,Street_57,left,40.771885717823714,-73.96906877327423,time_limited,9am-9pm,240,3,truck,0
CURB_SEG_01558,Street_58,left,40.64259017623943,-74.04300478447057,loading_zone,24/7,240,1,commercial,0
CURB_SEG_01559,Street_59,right,40.68992098969142,-73.95734008044342,loading_zone,weekends,480,0,passenger,0
CURB_SEG_01560,Street_60,right,40.57367827204368,-74.01392187521479,commercial,8am-6pm,30,0,commercial,0
CURB_SEG_01561,Street_61,left,40.679219059749045,-74.11578528243908,meter,24/7,60,3,all,0
CURB_SEG_01562,Street_62,right,40.63784974388866,-73.91163069684966,loading_zone,none,480,1,all,0
CURB_SEG_01563,Street_63,right,40.609430924316435,-73.96466709649874,commercial,24/7,480,6,commercial,0
CURB_SEG_01564,Street_64,right,40.768997969243536,-74.04032910788078,loading_zone,weekends,30,1,handicapped,0
CURB_SEG_01565,Street_65,left,40.781268762775234,-73.98208117345784,handicapped,8am-6pm,30,6,handicapped,0
CURB_SEG_01566,Street_66,right,40.573464573793956,-74.12181577944813,meter,weekdays,9999,4,all,0
CURB_SEG_01567,Street_67,right,40.62110021808034,-73.98900374093277,time_limited,24/7,60,0,truck,0
CURB_SEG_01568,Street_68,left,40.81951227651757,-73.95229312522149,time_limited,24/7,240,1,passenger,0
CURB_SEG_01569,Street_69,left,40.743549927744596,-74.02304841797356,parking,weekends,30,0,motorcycle,0
CURB_SEG_01570,Street_70,left,40.619666749065004,-73.95087592581226,handicapped,24/7,30,2,motorcycle,0
CURB_SEG_01571,Street_71,right,40.7929699753756,-74.13425779137762,commercial,weekends,480,2,commercial,0
CURB_SEG_01572,Street_72,left,40.78284208277369,-73.98599091743093,residential,9am-9pm,240,2,commercial,0
CURB_SEG_01573,Street_73,right,40.65032685435448,-73.90231320702938,residential,weekdays,9999,0,handicapped,0
CURB_SEG_01574,Street_74,right,40.78409842462687,-74.14255310248264,no_parking,none,240,6,all,0
CURB_SEG_01575,Street_75,left,40.63106154410302,-73.90152159568115,handicapped,24/7,120,0,motorcycle,0
CURB_SEG_01576,Street_76,left,40.64278345434046,-74.04463655831015,no_parking,24/7,60,4,passenger,0
CURB_SEG_01577,Street_77,left,40.71122915985105,-74.01203059876401,handicapped,8am-6pm,30,6,commercial,0
CURB_SEG_01578,Street_78,left,40.69238457108306,-73.87444892035865,parking,8am-6pm,480,2,handicapped,1
CURB_SEG_01579,Street_79,right,40.79369710477365,-74.0949709935581,handicapped,9am-9pm,9999,1,passenger,0
CURB_SEG_01580,Street_80,left,40.8144089733095,-74.0256904581131,time_limited,9am-9pm,30,3,motorcycle,0
CURB_SEG_01581,Street_81,left,40.5929773013073,-74.0557910052279,parking,weekdays,60,3,passenger,0
CURB_SEG_01582,Street_82,left,40.795466077275506,-74.04930361883117,residential,weekdays,60,4,commercial,0
CURB_SEG_01583,Street_83,right,40.7833336453224,-74.0395029210647,commercial,none,30,1,truck,0
CURB_SEG_01584,Street_84,left,40.75183519587496,-73.89361943440045,residential,none,30,6,handicapped,0
CURB_SEG_01585,Street_85,left,40.742171220646355,-73.92096663983435,no_parking,none,240,5,truck,1
CURB_SEG_01586,Street_86,right,40.66872794362485,-73.9141053698445,meter,9am-9pm,30,6,passenger,0
CURB_SEG_01587,Street_87,right,40.683706657342476,-73.87829544321471,no_parking,24/7,30,2,commercial,0
CURB_SEG_01588,Street_88,right,40.66260554696841,-73.9505114326161,residential,24/7,240,1,motorcycle,1
CURB_SEG_01589,Street_89,right,40.57946078496392,-73.95941393481701,no_parking,8am-6pm,480,6,commercial,0
CURB_SEG_01590,Street_90,left,40.583007013958834,-74.15511301036332,commercial,none,240,6,all,0
CURB_SEG_01591,Street_91,left,40.64481036239454,-74.05829869161572,no_parking,9am-9pm,9999,3,commercial,0
CURB_SEG_01592,Street_92,right,40.802186798641515,-73.99935049533738,parking,8am-6pm,120,1,motorcycle,0
CURB_SEG_01593,Street_93,left,40.85758319389072,-73.92377286135581,residential,9am-9pm,240,5,passenger,0
CURB_SEG_01594,Street_94,right,40.597779183812065,-73.91131335390585,parking,24/7,480,4,all,1
CURB_SEG_01595,Street_95,left,40.64702119351788,-73.88689080091449,loading_zone,weekends,120,0,truck,0
CURB_SEG_01596,Street_96,left,40.801414974089276,-73.85910024775858,parking,weekends,120,5,passenger,0
CURB_SEG_01597,Street_97,left,40.72855946148904,-73.97054887124922,meter,weekdays,9999,1,all,0
CURB_SEG_01598,Street_98,right,40.71473989458584,-73.86148247788134,meter,8am-6pm,120,6,passenger,0
CURB_SEG_01599,Street_99,right,40.67169264686337,-73.86017321622433,loading_zone,8am-6pm,60,0,truck,0
CURB_SEG_01600,Street_0,right,40.79833443504273,-74.025396929974,loading_zone,24/7,480,0,motorcycle,0
CURB_SEG_01601,Street_1,left,40.732747509638735,-73.91151800329925,handicapped,none,480,1,all,0
CURB_SEG_01602,Street_2,left,40.813701459383836,-73.85938485297713,no_parking,weekdays,480,3,passenger,0
CURB_SEG_01603,Street_3,left,40.77540308956691,-73.93278341475558,meter,8am-6pm,60,6,motorcycle,1
CURB_SEG_01604,Street_4,left,40.59676412477355,-73.93746498354881,residential,none,9999,3,truck,0
CURB_SEG_01605,Street_5,left,40.67901219125668,-74.03718456437133,parking,24/7,9999,6,motorcycle,0
CURB_SEG_01606,Street_6,right,40.5910749905335,-73.97574537900873,residential,9am-9pm,60,0,truck,0
CURB_SEG_01607,Street_7,left,40.801867941794775,-74.06715861987736,time_limited,9am-9pm,9999,6,truck,0
CURB_SEG_01608,Street_8,left,40.81476342258641,-73.89304432060865,residential,8am-6pm,480,3,truck,0
CURB_SEG_01609,Street_9,right,40.8178626029891,-73.97610428063722,commercial,none,480,0,truck,0
CURB_SEG_01610,Street_10,right,40.84575922407597,-74.1493288883539,no_parking,9am-9pm,240,6,all,0
CURB_SEG_01611,Street_11,left,40.71012995119992,-73.87305364496781,no_parking,weekdays,9999,0,commercial,0
CURB_SEG_01612,Street_12,left,40.7182033744536,-74.0295072601159,meter,weekdays,240,0,motorcycle,0
CURB_SEG_01613,Street_13,left,40.71488095237368,-74.10726493447271,handicapped,none,480,1,handicapped,0
CURB_SEG_01614,Street_14,left,40.62629325847971,-73.88047989454746,time_limited,none,9999,6,truck,0
CURB_SEG_01615,Street_15,right,40.66022255259363,-74.07140414095088,time_limited,weekdays,480,0,commercial,0
CURB_SEG_01616,Street_16,left,40.7346785335787,-74.01786020119566,commercial,8am-6pm,120,5,truck,0
CURB_SEG_01617,Street_17,left,40.77083624075288,-74.04840834273254,parking,weekdays,30,4,all,0
CURB_SEG_01618,Street_18,left,40.67908846124574,-74.1209563741143,handicapped,weekdays,30,0,handicapped,0
CURB_SEG_01619,Street_19,left,40.85794417797166,-73.95979677227906,no_parking,none,9999,6,passenger,0
CURB_SEG_01620,Street_20,right,40.79987355968007,-74.10703907538985,no_parking,weekdays,30,2,motorcycle,0
CURB_SEG_01621,Street_21,left,40.616345550492504,-73.90116276340832,parking,weekends,30,4,commercial,0
CURB_SEG_01622,Street_22,left,40.85120421206601,-74.07586329343167,meter,none,9999,2,motorcycle,0
CURB_SEG_01623,Street_23,left,40.78437285335857,-74.02990396441824,parking,9am-9pm,480,4,commercial,0
CURB_SEG_01624,Street_24,left,40.592875471766995,-74.14524483185214,parking,none,480,0,passenger,0
CURB_SEG_01625,Street_25,right,40.591861419198615,-73.87217887805818,no_parking,9am-9pm,480,6,commercial,0
CURB_SEG_01626,Street_26,right,40.569971451996466,-74.053147472343,commercial,8am-6pm,480,4,truck,0
CURB_SEG_01627,Street_27,left,40.601589084252204,-74.06253240856637,residential,weekdays,60,2,all,0
CURB_SEG_01628,Street_28,left,40.83216438492455,-73.97948419993169,commercial,weekends,9999,6,all,0
CURB_SEG_01629,Street_29,left,40.80311742116203,-74.02314491652874,residential,weekdays,9999,4,truck,0
CURB_SEG_01630,Street_30,left,40.61212344513974,-73.8579594618888,parking,9am-9pm,9999,6,all,0
CURB_SEG_01631,Street_31,left,40.62074874141247,-73.87818238054963,meter,9am-9pm,240,2,handicapped,1
CURB_SEG_01632,Street_32,left,40.69218634592572,-74.14164370923663,residential,9am-9pm,60,1,all,0
CURB_SEG_01633,Street_33,left,40.63028144076805,-74.0078404672995,residential,none,480,2,passenger,0
CURB_SEG_01634,Street_34,right,40.6618227055249,-74.09080348029057,no_parking,none,480,6,all,1
CURB_SEG_01635,Street_35,left,40.57425560367477,-73.87488395066977,parking,9am-9pm,9999,6,truck,0
CURB_SEG_01636,Street_36,left,40.841578469007175,-73.94356079344169,loading_zone,weekends,60,1,commercial,0
CURB_SEG_01637,Street_37,left,40.618515704721254,-74.07404214224944,meter,9am-9pm,60,3,commercial,0
CURB_SEG_01638,Street_38,right,40.83975255474275,-74.08558094930868,time_limited,weekdays,120,5,passenger,0
CURB_SEG_01639,Street_39,right,40.58663537608826,-73.93719366445177,handicapped,24/7,60,0,motorcycle,0
CURB_SEG_01640,Street_40,right,40.819730073816416,-74.13971229282988,parking,weekdays,480,1,truck,0
CURB_SEG_01641,Street_41,left,40.85072316960258,-74.02055612000714,loading_zone,9am-9pm,9999,3,truck,0
CURB_SEG_01642,Street_42,left,40.63858508764552,-73.87520599248255,no_parking,24/7,480,6,motorcycle,0
CURB_SEG_01643,Street_43,left,40.66427498695888,-73.89982960195766,commercial,none,240,5,all,0
CURB_SEG_01644,Street_44,right,40.686175569306684,-74.04905758305982,no_parking,9am-9pm,480,3,handicapped,0
CURB_SEG_01645,Street_45,left,40.85067881892979,-73.96291518337925,meter,24/7,120,4,all,0
CURB_SEG_01646,Street_46,right,40.60614133688674,-73.8995946298233,handicapped,9am-9pm,480,3,truck,0
CURB_SEG_01647,Street_47,left,40.61397004524782,-74.03572052799052,parking,24/7,9999,3,commercial,0
CURB_SEG_01648,Street_48,left,40.68250535757728,-74.14159715210505,loading_zone,24/7,9999,6,all,0
CURB_SEG_01649,Street_49,left,40.82110185749551,-74.0114845832779,meter,9am-9pm,120,4,handicapped,0
CURB_SEG_01650,Street_50,left,40.63907939962527,-73.92557501415612,residential,9am-9pm,9999,1,all,0
CURB_SEG_01651,Street_51,left,40.76861649199068,-74.11147633499044,commercial,24/7,30,5,passenger,0
CURB_SEG_01652,Street_52,left,40.75960628266542,-73.94317559470043,no_parking,9am-9pm,60,6,passenger,0
CURB_SEG_01653,Street_53,left,40.77112087827959,-73.92874882978725,time_limited,weekends,120,0,truck,0
CURB_SEG_01654,Street_54,right,40.613928168560065,-73.94047993801627,loading_zone,none,480,2,truck,0
CURB_SEG_01655,Street_55,right,40.71987713687112,-74.15088633595947,no_parking,24/7,30,0,truck,0
CURB_SEG_01656,Street_56,right,40.793414947703106,-73.88712328689361,time_limited,none,480,2,passenger,1
CURB_SEG_01657,Street_57,right,40.66798129335508,-73.88975223315047,commercial,weekdays,60,4,handicapped,0
CURB_SEG_01658,Street_58,left,40.574720104408456,-73.91288005265831,meter,weekends,480,5,passenger,0
CURB_SEG_01659,Street_59,right,40.79675132017112,-74.08806058426809,meter,8am-6pm,120,3,handicapped,0
CURB_SEG_01660,Street_60,right,40.6396818307114,-73.94511547657838,loading_zone,24/7,240,6,truck,0
CURB_SEG_01661,Street_61,right,40.85294209380708,-73.87014426941109,loading_zone,weekends,240,4,truck,0
CURB_SEG_01662,Street_62,right,40.79862082085078,-74.07540560894354,commercial,24/7,60,1,all,1
CURB_SEG_01663,Street_63,left,40.66782152631528,-73.89892914290161,parking,8am-6pm,30,3,all,0
CURB_SEG_01664,Street_64,right,40.632068318457854,-74.11284068338139,loading_zone,weekdays,9999,2,all,0
CURB_SEG_01665,Street_65,right,40.67558740503852,-74.05209022393548,meter,weekends,9999,6,motorcycle,0
CURB_SEG_01666,Street_66,right,40.83428840350081,-74.11950838772631,commercial,8am-6pm,30,0,all,0
CURB_SEG_01667,Street_67,right,40.828232708623126,-73.89454932458715,no_parking,24/7,60,1,all,0
CURB_SEG_01668,Street_68,left,40.56766649514222,-73.91819100238956,parking,none,9999,1,motorcycle,0
CURB_SEG_01669,Street_69,right,40.77929621356855,-74.00567740130057,handicapped,8am-6pm,240,0,all,0
CURB_SEG_01670,Street_70,left,40.69044962381184,-73.99029801680608,meter,weekends,240,4,commercial,0
CURB_SEG_01671,Street_71,left,40.591345758395626,-73.86708716555644,no_parking,weekends,480,4,passenger,0
CURB_SEG_01672,Street_72,left,40.727998329738924,-74.08644560399223,loading_zone,weekends,30,6,handicapped,0
CURB_SEG_01673,Street_73,left,40.83298686881115,-73.86127473504881,commercial,none,60,1,handicapped,0
CURB_SEG_01674,Street_74,right,40.685313486730365,-73.93434916938206,time_limited,9am-9pm,30,0,passenger,0
CURB_SEG_01675,Street_75,left,40.84930682823951,-73.94105148432008,meter,24/7,9999,1,handicapped,0
CURB_SEG_01676,Street_76,left,40.74306584095101,-74.05260376175009,commercial,weekdays,120,2,all,0
CURB_SEG_01677,Street_77,right,40.673309806511945,-73.90594433275791,residential,weekdays,480,2,handicapped,0
CURB_SEG_01678,Street_78,right,40.663605232943056,-73.90870910950525,loading_zone,weekends,480,0,all,0
CURB_SEG_01679,Street_79,right,40.86006085790819,-74.07278942939922,residential,weekdays,60,4,all,0
CURB_SEG_01680,Street_80,right,40.662520548124355,-73.9019222145629,meter,9am-9pm,30,4,motorcycle,0
CURB_SEG_01681,Street_81,right,40.631471224246056,-73.94646620298381,no_parking,8am-6pm,30,6,truck,0
CURB_SEG_01682,Street_82,right,40.63403722145403,-74.12005932758281,commercial,weekends,120,0,passenger,0
CURB_SEG_01683,Street_83,left,40.8498208347101,-74.0429314012809,parking,weekdays,60,1,all,0
CURB_SEG_01684,Street_84,right,40.728925870544984,-73.98555612333995,no_parking,weekdays,60,1,motorcycle,0
CURB_SEG_01685,Street_85,right,40.69863529995456,-74.03831648690762,time_limited,weekdays,30,0,truck,0
CURB_SEG_01686,Street_86,right,40.60181143821047,-73.8891453721181,time_limited,9am-9pm,30,2,handicapped,1
CURB_SEG_01687,Street_87,left,40.828411037844305,-73.99647549700356,parking,24/7,30,0,all,0
CURB_SEG_01688,Street_88,left,40.809502636787435,-73.95989657796558,residential,8am-6pm,480,3,motorcycle,0
CURB_SEG_01689,Street_89,left,40.65683009889549,-74.08186839819766,parking,weekdays,120,2,commercial,0
CURB_SEG_01690,Street_90,left,40.71932761370202,-74.04960999384761,time_limited,weekends,60,6,handicapped,0
CURB_SEG_01691,Street_91,right,40.849313988792325,-73.92725165997406,meter,9am-9pm,120,5,handicapped,0
CURB_SEG_01692,Street_92,left,40.78958543448638,-73.86326473880678,meter,none,30,0,handicapped,0
CURB_SEG_01693,Street_93,right,40.78977573420025,-74.09018255440027,loading_zone,weekdays,480,0,truck,1
CURB_SEG_01694,Street_94,right,40.75891476563147,-74.05539728420393,handicapped,8am-6pm,120,3,motorcycle,0
CURB_SEG_01695,Street_95,left,40.67226984207015,-74.15220875666677,parking,9am-9pm,9999,2,all,0
CURB_SEG_01696,Street_96,right,40.63973973490266,-74.04725267954792,handicapped,24/7,240,2,motorcycle,1
CURB_SEG_01697,Street_97,left,40.811796710817305,-74.10143720877507,time_limited,none,240,5,commercial,0
CURB_SEG_01698,Street_98,left,40.74181763422687,-74.0975230881337,residential,8am-6pm,60,1,commercial,0
CURB_SEG_01699,Street_99,left,40.648129124846086,-73.961942279998,parking,none,480,5,handicapped,0
CURB_SEG_01700,Street_0,right,40.82267363551514,-73.91862110518352,parking,weekdays,240,3,handicapped,0
CURB_SEG_01701,Street_1,left,40.630469725218255,-73.89163366060919,parking,8am-6pm,30,2,motorcycle,0
CURB_SEG_01702,Street_2,left,40.61219614383085,-73.93397569645994,no_parking,9am-9pm,30,3,motorcycle,0
CURB_SEG_01703,Street_3,right,40.82962246328095,-73.94447412040383,residential,weekends,30,2,handicapped,0
CURB_SEG_01704,Street_4,right,40.752586323911856,-74.10077846866011,no_parking,weekends,30,4,all,1
CURB_SEG_01705,Street_5,left,40.59809455794746,-74.05103308443181,meter,weekdays,120,1,commercial,0
CURB_SEG_01706,Street_6,right,40.82708780137669,-74.04522684577638,commercial,weekdays,9999,5,all,0
CURB_SEG_01707,Street_7,right,40.57185282839884,-74.03086891399485,no_parking,24/7,60,2,passenger,0
CURB_SEG_01708,Street_8,left,40.78875469712934,-73.87195930964903,handicapped,9am-9pm,480,3,motorcycle,0
CURB_SEG_01709,Street_9,right,40.763523814279395,-74.09376475413609,time_limited,24/7,240,0,commercial,1
CURB_SEG_01710,Street_10,right,40.8388826488704,-73.89626893194959,commercial,9am-9pm,120,0,commercial,0
CURB_SEG_01711,Street_11,right,40.6242176582548,-74.10721081378006,time_limited,none,240,3,motorcycle,1
CURB_SEG_01712,Street_12,right,40.701434347052675,-74.08269084619138,commercial,24/7,120,3,all,0
CURB_SEG_01713,Street_13,right,40.57807451841295,-74.09797028420049,no_parking,none,9999,2,handicapped,0
CURB_SEG_01714,Street_14,right,40.66840100516591,-74.019490978848,time_limited,weekdays,60,1,all,0
CURB_SEG_01715,Street_15,right,40.69028538975363,-74.03239823694031,handicapped,weekends,60,2,passenger,0
CURB_SEG_01716,Street_16,left,40.75791982803122,-74.11920388990754,meter,8am-6pm,30,1,truck,0
CURB_SEG_01717,Street_17,left,40.73803970454436,-74.04242901517532,parking,9am-9pm,240,6,all,0
CURB_SEG_01718,Street_18,right,40.66929568300286,-73.99690109794521,residential,8am-6pm,480,1,truck,1
CURB_SEG_01719,Street_19,left,40.610805373490166,-73.90285134303582,commercial,none,9999,5,handicapped,0
CURB_SEG_01720,Street_20,left,40.65413412604893,-73.9956402014478,meter,8am-6pm,120,5,handicapped,0
CURB_SEG_01721,Street_21,left,40.84127511056788,-74.06038541121825,commercial,8am-6pm,9999,5,all,0
CURB_SEG_01722,Street_22,left,40.59994112758089,-73.91148741827125,handicapped,9am-9pm,9999,3,commercial,0
CURB_SEG_01723,Street_23,right,40.648857043177316,-74.0203768082614,loading_zone,weekends,60,2,all,0
CURB_SEG_01724,Street_24,right,40.85100415674949,-74.05352509933294,handicapped,9am-9pm,60,0,motorcycle,1
CURB_SEG_01725,Street_25,right,40.67676045970688,-73.85733494435458,meter,24/7,9999,2,motorcycle,0
CURB_SEG_01726,Street_26,left,40.63968401753832,-74.11532500281777,meter,weekends,120,5,handicapped,0
CURB_SEG_01727,Street_27,right,40.58078960952461,-74.08554537061578,meter,weekends,9999,0,motorcycle,1
CURB_SEG_01728,Street_28,left,40.820909379409215,-73.98219153624969,residential,9am-9pm,60,5,passenger,0
CURB_SEG_01729,Street_29,left,40.7576840365657,-74.06386598196528,commercial,weekdays,120,0,passenger,0
CURB_SEG_01730,Street_30,right,40.73396822812654,-74.0219396375694,time_limited,9am-9pm,240,6,all,0
CURB_SEG_01731,Street_31,left,40.58528178305165,-73.89725950782851,parking,weekdays,120,6,handicapped,0
CURB_SEG_01732,Street_32,right,40.81971071302776,-74.13976068009191,parking,weekends,60,6,handicapped,0
CURB_SEG_01733,Street_33,left,40.7973425718494,-73.94630951178074,meter,none,30,6,passenger,0
CURB_SEG_01734,Street_34,left,40.65578327326651,-73.92075173970991,loading_zone,weekends,30,3,commercial,0
CURB_SEG_01735,Street_35,right,40.56744123013382,-73.93162064897734,handicapped,weekends,120,5,commercial,1
CURB_SEG_01736,Street_36,left,40.67221659780457,-73.94944231597862,handicapped,none,240,5,all,0
CURB_SEG_01737,Street_37,left,40.59443504838664,-74.07171522628103,commercial,none,480,0,all,0
CURB_SEG_01738,Street_38,right,40.789051284489446,-73.88825053194952,meter,weekends,120,6,all,0
CURB_SEG_01739,Street_39,left,40.68969732407286,-74.09175349535715,time_limited,none,30,2,commercial,0
CURB_SEG_01740,Street_40,left,40.75193690908576,-74.07713853272642,time_limited,24/7,120,1,all,0
CURB_SEG_01741,Street_41,left,40.754241237842756,-73.86889388027609,meter,8am-6pm,240,0,handicapped,0
CURB_SEG_01742,Street_42,right,40.640580214133394,-73.88660777186789,loading_zone,9am-9pm,480,2,handicapped,0
CURB_SEG_01743,Street_43,left,40.694242668250716,-73.98685417440879,commercial,24/7,240,5,truck,0
CURB_SEG_01744,Street_44,right,40.63600714697815,-73.89190292944049,parking,weekdays,30,2,commercial,0
CURB_SEG_01745,Street_45,left,40.74277289979567,-73.89513747454637,handicapped,8am-6pm,30,6,truck,0
CURB_SEG_01746,Street_46,right,40.79358424387433,-74.01233195586485,time_limited,24/7,60,1,commercial,0
CURB_SEG_01747,Street_47,right,40.689021539920034,-73.87291326813015,commercial,9am-9pm,30,5,motorcycle,0
CURB_SEG_01748,Street_48,left,40.791619233323374,-74.13008694363874,residential,8am-6pm,480,1,commercial,0
CURB_SEG_01749,Street_49,right,40.73881230975475,-74.1375101173073,time_limited,weekdays,9999,6,truck,0
CURB_SEG_01750,Street_50,right,40.68552165587418,-73.90852300458651,loading_zone,9am-9pm,30,0,truck,0
CURB_SEG_01751,Street_51,left,40.83691399645514,-74.10248402429313,meter,9am-9pm,120,2,handicapped,0
CURB_SEG_01752,Street_52,left,40.61272201007244,-74.1162515422884,time_limited,weekends,480,6,passenger,0
CURB_SEG_01753,Street_53,right,40.749810625665454,-74.149382405756,loading_zone,8am-6pm,60,6,all,0
CURB_SEG_01754,Street_54,left,40.64413439858501,-74.14384864526465,commercial,9am-9pm,480,0,commercial,0
CURB_SEG_01755,Street_55,left,40.72939562853762,-74.11345792021109,time_limited,24/7,30,3,commercial,0
CURB_SEG_01756,Street_56,right,40.56620226648881,-74.12221964497174,parking,9am-9pm,120,1,passenger,0
CURB_SEG_01757,Street_57,left,40.72982461072451,-74.03142931232733,parking,weekends,120,3,passenger,0
CURB_SEG_01758,Street_58,right,40.773314872527564,-73.9793494398983,commercial,24/7,120,1,commercial,0
CURB_SEG_01759,Street_59,right,40.674714063230425,-73.9923120876793,parking,8am-6pm,9999,1,handicapped,0
CURB_SEG_01760,Street_60,left,40.72635335781844,-73.87531787004714,time_limited,9am-9pm,60,6,truck,0
CURB_SEG_01761,Street_61,right,40.76483705638636,-74.14142049095676,parking,weekends,30,1,passenger,0
CURB_SEG_01762,Street_62,left,40.81319202744278,-73.99683150404776,no_parking,none,60,4,all,0
CURB_SEG_01763,Street_63,right,40.6629672120108,-74.1188303620945,parking,none,240,6,passenger,0
CURB_SEG_01764,Street_64,right,40.59430900693951,-73.90550723380446,parking,weekends,30,0,handicapped,1
CURB_SEG_01765,Street_65,left,40.741194136941054,-74.06656201529603,no_parking,8am-6pm,60,4,motorcycle,0
CURB_SEG_01766,Street_66,left,40.78380137127895,-73.89689152331863,no_parking,8am-6pm,9999,6,motorcycle,0
CURB_SEG_01767,Street_67,left,40.64506170507599,-74.0230448623159,time_limited,weekdays,60,5,commercial,0
CURB_SEG_01768,Street_68,right,40.78741215370695,-74.0687050350117,residential,9am-9pm,240,4,handicapped,0
CURB_SEG_01769,Street_69,right,40.57471413694004,-74.14490751540477,commercial,weekdays,30,2,motorcycle,0
CURB_SEG_01770,Street_70,left,40.73343810427999,-73.90487080751618,residential,9am-9pm,120,6,truck,0
CURB_SEG_01771,Street_71,right,40.764496776940696,-74.07712601145607,time_limited,weekends,120,4,all,0
CURB_SEG_01772,Street_72,left,40.79824618814254,-74.09222910698271,handicapped,weekends,30,2,all,1
CURB_SEG_01773,Street_73,right,40.568947040686176,-74.10690706528113,parking,9am-9pm,9999,1,motorcycle,0
CURB_SEG_01774,Street_74,right,40.7960993681915,-73.99674036986329,residential,8am-6pm,9999,3,motorcycle,0
CURB_SEG_01775,Street_75,right,40.8445437962108,-73.87901843649627,no_parking,weekends,120,3,motorcycle,0
CURB_SEG_01776,Street_76,right,40.69657921284163,-73.8885049300245,commercial,weekends,30,0,all,0
CURB_SEG_01777,Street_77,right,40.56695851094639,-74.07559545637754,no_parking,24/7,480,4,handicapped,0
CURB_SEG_01778,Street_78,right,40.840077592364665,-73.94004075933093,meter,24/7,120,3,truck,0
CURB_SEG_01779,Street_79,right,40.80690077028667,-73.90087226305404,commercial,24/7,480,3,commercial,0
CURB_SEG_01780,Street_80,left,40.67082875018033,-74.07375136587758,commercial,none,120,1,all,0
CURB_SEG_01781,Street_81,right,40.83532360714111,-74.15406173539596,handicapped,weekdays,240,3,motorcycle,0
CURB_SEG_01782,Street_82,right,40.634557134814536,-73.9192667668648,meter,8am-6pm,480,5,truck,1
CURB_SEG_01783,Street_83,left,40.71475623506575,-74.09272644541556,parking,weekdays,9999,5,passenger,0
CURB_SEG_01784,Street_84,right,40.71728161953814,-74.15173758448071,commercial,weekends,30,3,passenger,0
CURB_SEG_01785,Street_85,right,40.83795454471369,-74.00255899287818,commercial,24/7,240,6,motorcycle,0
CURB_SEG_01786,Street_86,right,40.78777239756297,-73.96658663968962,handicapped,none,60,0,passenger,0
CURB_SEG_01787,Street_87,left,40.56610782549609,-73.87073016964578,time_limited,8am-6pm,30,2,truck,0
CURB_SEG_01788,Street_88,left,40.69474520576047,-73.91264048344719,residential,weekends,9999,0,passenger,0
CURB_SEG_01789,Street_89,right,40.59335428378536,-74.05924513177501,meter,weekends,480,0,truck,0
CURB_SEG_01790,Street_90,right,40.78349840786191,-74.09360347946347,time_limited,8am-6pm,9999,6,commercial,0
CURB_SEG_01791,Street_91,left,40.719877715388456,-74.06473552445338,commercial,none,9999,0,all,0
CURB_SEG_01792,Street_92,right,40.823441748044246,-73.88457342973149,commercial,weekdays,240,6,handicapped,1
CURB_SEG_01793,Street_93,left,40.84485740476577,-74.09203513676017,loading_zone,8am-6pm,9999,6,handicapped,0
CURB_SEG_01794,Street_94,right,40.693963145245924,-74.0004501520914,handicapped,9am-9pm,120,5,handicapped,0
CURB_SEG_01795,Street_95,left,40.82866877857887,-73.8980945696895,loading_zone,24/7,9999,5,motorcycle,0
CURB_SEG_01796,Street_96,left,40.5635278085513,-73.93315002711269,no_parking,weekends,240,6,motorcycle,0
CURB_SEG_01797,Street_97,right,40.8551181354206,-74.12151717840973,parking,weekdays,480,0,motorcycle,0
CURB_SEG_01798,Street_98,right,40.60358438993401,-73.96038390197117,commercial,8am-6pm,120,0,commercial,0
CURB_SEG_01799,Street_99,right,40.56581415723847,-74.06868420478338,residential,8am-6pm,30,0,all,0
CURB_SEG_01800,Street_0,right,40.730696005344534,-73.85972915690473,loading_zone,24/7,480,1,truck,0
CURB_SEG_01801,Street_1,left,40.65157034554429,-73.89264398050484,parking,weekends,9999,2,passenger,0
CURB_SEG_01802,Street_2,left,40.78689866501064,-73.89195100230388,no_parking,weekdays,9999,1,truck,0
CURB_SEG_01803,Street_3,right,40.676240192129356,-74.03481364118076,loading_zone,weekdays,9999,1,all,0
CURB_SEG_01804,Street_4,right,40.76820831484102,-74.00798337761978,residential,8am-6pm,120,5,commercial,0
CURB_SEG_01805,Street_5,left,40.77750951441602,-74.0636461907744,meter,8am-6pm,120,3,handicapped,0
CURB_SEG_01806,Street_6,right,40.76384327237906,-74.09045893273398,meter,weekdays,240,4,commercial,0
CURB_SEG_01807,Street_7,right,40.69766937718708,-73.86058045786335,parking,24/7,120,2,handicapped,0
CURB_SEG_01808,Street_8,right,40.742412692640414,-73.952287803764,loading_zone,9am-9pm,480,1,commercial,0
CURB_SEG_01809,Street_9,right,40.58274523977728,-74.10046481766764,meter,weekdays,240,4,truck,0
CURB_SEG_01810,Street_10,right,40.6809875817792,-74.10612589180094,commercial,8am-6pm,60,5,handicapped,0
CURB_SEG_01811,Street_11,right,40.791409281433836,-74.05794514202681,meter,weekdays,30,3,handicapped,0
CURB_SEG_01812,Street_12,right,40.782574572379815,-74.11351541147842,no_parking,9am-9pm,60,4,truck,0
